01-homepage	https://apnews.com/
02-world-news	https://apnews.com/world-news
03-single-article	https://apnews.com/article/openai-hugging-face-hacking-ai-model-708cb598bc1e33cef560e7196adb2afa
04-photography	https://apnews.com/photography/
05-quizzes	https://apnews.com/hub/quizzes
06-donate	https://apnews.com/donate
07-search	https://apnews.com/search?q=world+cup
08-newsletters	https://apnews.com/newsletters
